datetime,carbon_normalized,hour_sin,hour_cos,month_sin,month_cos,is_weekend,is_night,day_of_week,time_of_day,carbon_lag_1_normalized,carbon_lag_24_normalized,carbon_lag_168_normalized,carbon_rolling_mean_24_normalized,renewable_pct_normalized,renewable_lag_1_normalized,renewable_lag_3_normalized,renewable_rolling_mean_6_normalized,solar_normalized,solar_lag_1_normalized,wind_normalized,wind_lag_1_normalized,coal_normalized,gas_normalized,fossil_pct_normalized,fossil_lag_1_normalized,clean_pct_normalized,nuclear_normalized,hydro_normalized
2025-11-18 17:00:00+00:00,0.9464285714285712,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0,0,1,2,0.9464285714285712,,,1.0,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 18:00:00+00:00,0.7589285714285716,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0,0,1,2,0.9464285714285712,,,0.8321033210332107,0.25,0.10000000000000009,0.10000000000000009,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 19:00:00+00:00,0.6785714285714284,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,0,0,1,3,0.7589285714285716,,,0.7281672816728175,0.3500000000000001,0.25,0.10000000000000009,0.19791666666666652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 20:00:00+00:00,0.7053571428571428,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0,1,1,3,0.6785714285714284,,,0.6881918819188195,0.30000000000000027,0.3500000000000001,0.10000000000000009,0.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 21:00:00+00:00,0.5803571428571428,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,0,1,1,3,0.7053571428571428,,,0.6194341943419435,0.40000000000000036,0.30000000000000027,0.25,0.2562500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 22:00:00+00:00,0.2053571428571428,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0,1,1,3,0.5803571428571428,,,0.46166461664616687,0.75,0.40000000000000036,0.3500000000000001,0.3541666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 23:00:00+00:00,0.2678571428571428,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,0,1,1,3,0.2053571428571428,,,0.36496222105078235,0.75,0.75,0.30000000000000027,0.4895833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 00:00:00+00:00,0.2232142857142856,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,1,2,0,0.2678571428571428,,,0.2824415744157447,0.8000000000000003,0.75,0.40000000000000036,0.6041666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 01:00:00+00:00,0.1428571428571428,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,0,1,2,0,0.2232142857142856,,,0.20226868935356013,0.8500000000000001,0.8000000000000003,0.75,0.7083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 02:00:00+00:00,0.1071428571428572,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,0,1,2,0,0.1428571428571428,,,0.13173431734317376,0.9000000000000004,0.8500000000000001,0.75,0.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 03:00:00+00:00,0.07142857142857162,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,0,1,2,0,0.1071428571428572,,,0.06820977300682163,0.9500000000000002,0.9000000000000004,0.8000000000000003,0.9479166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 04:00:00+00:00,0.0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0,1,2,0,0.07142857142857162,,,0.004612546125462025,1.0,0.9500000000000002,0.8500000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 05:00:00+00:00,0.3571428571428572,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,0,1,2,0,0.0,,,0.0,0.6500000000000004,1.0,0.9000000000000004,0.9791666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 06:00:00+00:00,0.5714285714285716,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0,0,2,0,0.3571428571428572,,,0.023458091723775,0.4500000000000002,0.6500000000000004,0.9500000000000002,0.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 07:00:00+00:00,0.9553571428571428,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0,0,2,1,0.5714285714285716,,,0.08962689626896303,0.050000000000000266,0.4500000000000002,1.0,0.7395833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 08:00:00+00:00,0.875,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,0,0,2,1,0.9553571428571428,,,0.1385301353013535,0.10000000000000009,0.050000000000000266,0.6500000000000004,0.5729166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 09:00:00+00:00,0.8839285714285712,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,0,0,2,1,0.875,,,0.18262064973590952,0.10000000000000009,0.10000000000000009,0.4500000000000002,0.3958333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 10:00:00+00:00,1.0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,0,0,2,1,0.8839285714285712,,,0.23336066694000301,0.0,0.10000000000000009,0.050000000000000266,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 11:00:00+00:00,0.9464285714285712,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,0,0,2,1,1.0,,,0.27371010552210784,0.050000000000000266,0.0,0.10000000000000009,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 12:00:00+00:00,0.8392857142857144,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0,0,2,1,0.9464285714285712,,,0.3004305043050435,0.15000000000000036,0.050000000000000266,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 13:00:00+00:00,0.8214285714285716,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,0,0,2,2,0.8392857142857144,,,0.3230832308323093,0.15000000000000036,0.15000000000000036,0.0,0.02083333333333348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 14:00:00+00:00,0.8928571428571428,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0,0,2,2,0.8214285714285716,,,0.3494912221849491,0.10000000000000009,0.15000000000000036,0.050000000000000266,0.02083333333333348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 15:00:00+00:00,0.8660714285714284,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,0,0,2,2,0.8928571428571428,,,0.37151719343280476,0.10000000000000009,0.10000000000000009,0.15000000000000036,0.02083333333333348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 16:00:00+00:00,0.9732142857142856,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0,0,2,2,0.8660714285714284,,,0.39970274702747055,0.0,0.10000000000000009,0.15000000000000036,0.02083333333333348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
