datetime,carbon_normalized,hour_sin,hour_cos,month_sin,month_cos,is_weekend,is_night,day_of_week,time_of_day,carbon_lag_1_normalized,carbon_lag_24_normalized,carbon_lag_168_normalized,carbon_rolling_mean_24_normalized,renewable_pct_normalized,renewable_lag_1_normalized,renewable_lag_3_normalized,renewable_rolling_mean_6_normalized,solar_normalized,solar_lag_1_normalized,wind_normalized,wind_lag_1_normalized,coal_normalized,gas_normalized,fossil_pct_normalized,fossil_lag_1_normalized,clean_pct_normalized,nuclear_normalized,hydro_normalized
2025-11-18 17:00:00+00:00,0.9285714285714286,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0,0,1,2,0.9285714285714286,0.0,,1.0,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.22727272727272707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 18:00:00+00:00,0.773809523809524,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0,0,1,2,0.9285714285714286,0.0,,0.8243243243243246,0.6000000000000001,0.3333333333333335,0.3333333333333335,0.40909090909090917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 19:00:00+00:00,0.8690476190476188,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,0,0,1,3,0.773809523809524,0.0,,0.8378378378378377,0.3999999999999999,0.6000000000000001,0.3333333333333335,0.37878787878787845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 20:00:00+00:00,0.8214285714285714,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0,1,1,3,0.8690476190476188,0.0,,0.8175675675675675,0.3999999999999999,0.3999999999999999,0.3333333333333335,0.3636363636363633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 21:00:00+00:00,0.892857142857143,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,0,1,1,3,0.8214285714285714,0.0,,0.8378378378378377,0.3999999999999999,0.3999999999999999,0.6000000000000001,0.3545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 22:00:00+00:00,0.7857142857142858,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0,1,1,3,0.892857142857143,0.0,,0.8108108108108114,0.6000000000000001,0.3999999999999999,0.3999999999999999,0.39393939393939403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 23:00:00+00:00,0.38095238095238115,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,0,1,1,3,0.7857142857142858,0.0,,0.66023166023166,0.8666666666666667,0.6000000000000001,0.3999999999999999,0.5151515151515147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 00:00:00+00:00,0.09523809523809512,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,1,2,0,0.38095238095238115,0.0,,0.4662162162162167,1.0,0.8666666666666667,0.3999999999999999,0.6060606060606055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 01:00:00+00:00,0.0,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,0,1,2,0,0.09523809523809512,0.0,,0.2912912912912917,1.0,1.0,0.6000000000000001,0.7424242424242422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 02:00:00+00:00,0.023809523809523947,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,0,1,2,0,0.0,0.0,,0.15675675675675738,0.9333333333333331,1.0,0.8666666666666667,0.8636363636363638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
