datetime,zone,carbon,updatedAt,createdAt,emissionFactorType,isEstimated,estimationMethod,hour,dayofweek,month,is_weekend,hour_sin,hour_cos
2025-09-28 20:00:00+00:00,US-NW-PACW,235,2025-10-12T00:18:08.937Z,2025-09-25T20:11:52.596Z,lifecycle,False,,20,6,9,1,-0.8660254037844386,0.5000000000000001
2025-09-28 21:00:00+00:00,US-NW-PACW,235,2025-10-01T08:24:37.708Z,2025-09-25T21:11:15.838Z,lifecycle,False,,21,6,9,1,-0.7071067811865477,0.7071067811865474
2025-09-28 22:00:00+00:00,US-NW-PACW,255,2025-10-06T00:36:22.119Z,2025-09-25T22:10:36.337Z,lifecycle,False,,22,6,9,1,-0.5000000000000004,0.8660254037844384
2025-09-28 23:00:00+00:00,US-NW-PACW,256,2025-10-12T00:18:07.793Z,2025-09-25T23:10:07.049Z,lifecycle,False,,23,6,9,1,-0.25881904510252157,0.9659258262890681
2025-09-29 00:00:00+00:00,US-NW-PACW,271,2025-10-12T00:18:08.937Z,2025-09-26T00:11:44.238Z,lifecycle,False,,0,0,9,0,0.0,1.0
2025-09-29 01:00:00+00:00,US-NW-PACW,296,2025-10-12T00:18:07.793Z,2025-09-26T01:11:03.779Z,lifecycle,False,,1,0,9,0,0.25881904510252074,0.9659258262890683
2025-09-29 02:00:00+00:00,US-NW-PACW,309,2025-10-12T00:18:07.793Z,2025-09-26T02:09:18.367Z,lifecycle,False,,2,0,9,0,0.49999999999999994,0.8660254037844387
2025-09-29 03:00:00+00:00,US-NW-PACW,334,2025-10-12T00:18:09.147Z,2025-09-26T03:10:17.956Z,lifecycle,False,,3,0,9,0,0.7071067811865476,0.7071067811865476
2025-09-29 04:00:00+00:00,US-NW-PACW,356,2025-10-12T00:18:07.793Z,2025-09-26T04:12:10.155Z,lifecycle,False,,4,0,9,0,0.8660254037844386,0.5000000000000001
2025-09-29 05:00:00+00:00,US-NW-PACW,359,2025-10-12T00:18:08.937Z,2025-09-26T05:10:49.741Z,lifecycle,False,,5,0,9,0,0.9659258262890683,0.25881904510252074
2025-09-29 06:00:00+00:00,US-NW-PACW,357,2025-10-08T00:43:24.045Z,2025-09-26T06:11:49.583Z,lifecycle,False,,6,0,9,0,1.0,6.123233995736766e-17
2025-09-29 07:00:00+00:00,US-NW-PACW,335,2025-10-08T00:44:59.919Z,2025-09-26T07:11:56.935Z,lifecycle,False,,7,0,9,0,0.9659258262890683,-0.25881904510252063
2025-09-29 08:00:00+00:00,US-NW-PACW,333,2025-10-08T00:44:59.919Z,2025-09-26T08:12:22.146Z,lifecycle,False,,8,0,9,0,0.8660254037844387,-0.4999999999999998
2025-09-29 09:00:00+00:00,US-NW-PACW,316,2025-10-08T00:43:45.214Z,2025-09-26T09:10:59.129Z,lifecycle,False,,9,0,9,0,0.7071067811865476,-0.7071067811865475
2025-09-29 10:00:00+00:00,US-NW-PACW,315,2025-10-08T00:44:59.919Z,2025-09-26T10:10:45.955Z,lifecycle,False,,10,0,9,0,0.49999999999999994,-0.8660254037844387
2025-09-29 11:00:00+00:00,US-NW-PACW,318,2025-10-12T00:18:08.937Z,2025-09-26T11:12:17.967Z,lifecycle,False,,11,0,9,0,0.258819045102521,-0.9659258262890682
2025-09-29 12:00:00+00:00,US-NW-PACW,306,2025-10-08T00:44:59.919Z,2025-09-26T12:12:19.601Z,lifecycle,False,,12,0,9,0,1.2246467991473532e-16,-1.0
2025-09-29 13:00:00+00:00,US-NW-PACW,292,2025-10-12T00:18:27.676Z,2025-09-26T13:11:22.090Z,lifecycle,False,,13,0,9,0,-0.2588190451025208,-0.9659258262890683
2025-09-29 14:00:00+00:00,US-NW-PACW,293,2025-10-12T00:18:07.793Z,2025-09-26T14:11:46.237Z,lifecycle,False,,14,0,9,0,-0.4999999999999997,-0.8660254037844388
2025-09-29 15:00:00+00:00,US-NW-PACW,282,2025-10-12T00:18:09.147Z,2025-09-26T15:10:43.935Z,lifecycle,False,,15,0,9,0,-0.7071067811865471,-0.7071067811865479
2025-09-29 16:00:00+00:00,US-NW-PACW,287,2025-10-12T00:18:27.185Z,2025-09-26T16:11:54.500Z,lifecycle,False,,16,0,9,0,-0.8660254037844385,-0.5000000000000004
2025-09-29 17:00:00+00:00,US-NW-PACW,291,2025-10-12T00:18:27.921Z,2025-09-26T17:11:09.943Z,lifecycle,False,,17,0,9,0,-0.9659258262890683,-0.25881904510252063
2025-09-29 18:00:00+00:00,US-NW-PACW,291,2025-10-12T00:18:27.185Z,2025-09-26T18:11:11.146Z,lifecycle,False,,18,0,9,0,-1.0,-1.8369701987210297e-16
2025-09-29 19:00:00+00:00,US-NW-PACW,288,2025-10-12T00:18:27.676Z,2025-09-26T19:10:59.031Z,lifecycle,False,,19,0,9,0,-0.9659258262890684,0.2588190451025203
2025-09-29 20:00:00+00:00,US-NW-PACW,277,2025-10-12T00:18:27.185Z,2025-09-26T20:11:30.085Z,lifecycle,False,,20,0,9,0,-0.8660254037844386,0.5000000000000001
2025-09-29 21:00:00+00:00,US-NW-PACW,275,2025-10-12T00:18:27.676Z,2025-09-26T21:11:19.080Z,lifecycle,False,,21,0,9,0,-0.7071067811865477,0.7071067811865474
2025-09-29 22:00:00+00:00,US-NW-PACW,261,2025-10-12T00:18:27.185Z,2025-09-26T22:11:20.447Z,lifecycle,False,,22,0,9,0,-0.5000000000000004,0.8660254037844384
2025-09-29 23:00:00+00:00,US-NW-PACW,246,2025-10-12T00:18:27.921Z,2025-09-26T23:11:13.893Z,lifecycle,False,,23,0,9,0,-0.25881904510252157,0.9659258262890681
2025-09-30 00:00:00+00:00,US-NW-PACW,232,2025-10-12T00:18:27.185Z,2025-09-27T00:10:41.046Z,lifecycle,False,,0,1,9,0,0.0,1.0
2025-09-30 01:00:00+00:00,US-NW-PACW,244,2025-10-12T00:18:27.676Z,2025-09-27T01:10:51.940Z,lifecycle,False,,1,1,9,0,0.25881904510252074,0.9659258262890683
2025-09-30 02:00:00+00:00,US-NW-PACW,245,2025-10-12T00:18:27.185Z,2025-09-27T02:11:47.455Z,lifecycle,False,,2,1,9,0,0.49999999999999994,0.8660254037844387
2025-09-30 03:00:00+00:00,US-NW-PACW,232,2025-10-12T00:18:27.676Z,2025-09-27T03:11:33.446Z,lifecycle,False,,3,1,9,0,0.7071067811865476,0.7071067811865476
2025-09-30 04:00:00+00:00,US-NW-PACW,228,2025-10-12T00:18:27.185Z,2025-09-27T04:11:04.011Z,lifecycle,False,,4,1,9,0,0.8660254037844386,0.5000000000000001
2025-09-30 05:00:00+00:00,US-NW-PACW,249,2025-10-10T00:34:17.842Z,2025-09-27T05:10:20.937Z,lifecycle,False,,5,1,9,0,0.9659258262890683,0.25881904510252074
2025-09-30 06:00:00+00:00,US-NW-PACW,273,2025-10-10T00:34:12.033Z,2025-09-27T06:12:25.593Z,lifecycle,False,,6,1,9,0,1.0,6.123233995736766e-17
2025-09-30 07:00:00+00:00,US-NW-PACW,282,2025-10-10T00:33:49.359Z,2025-09-27T07:10:21.247Z,lifecycle,False,,7,1,9,0,0.9659258262890683,-0.25881904510252063
2025-09-30 08:00:00+00:00,US-NW-PACW,283,2025-10-10T00:34:12.033Z,2025-09-27T08:10:26.768Z,lifecycle,False,,8,1,9,0,0.8660254037844387,-0.4999999999999998
2025-09-30 09:00:00+00:00,US-NW-PACW,294,2025-10-10T00:34:12.033Z,2025-09-27T09:09:53.003Z,lifecycle,False,,9,1,9,0,0.7071067811865476,-0.7071067811865475
2025-09-30 10:00:00+00:00,US-NW-PACW,305,2025-10-12T00:18:27.676Z,2025-09-27T10:10:19.001Z,lifecycle,False,,10,1,9,0,0.49999999999999994,-0.8660254037844387
2025-09-30 11:00:00+00:00,US-NW-PACW,314,2025-10-12T00:18:27.676Z,2025-09-27T11:10:51.470Z,lifecycle,False,,11,1,9,0,0.258819045102521,-0.9659258262890682
2025-09-30 12:00:00+00:00,US-NW-PACW,311,2025-10-12T00:18:27.921Z,2025-09-27T12:10:03.734Z,lifecycle,False,,12,1,9,0,1.2246467991473532e-16,-1.0
2025-09-30 13:00:00+00:00,US-NW-PACW,305,2025-10-12T00:18:27.185Z,2025-09-27T13:10:17.910Z,lifecycle,False,,13,1,9,0,-0.2588190451025208,-0.9659258262890683
2025-09-30 14:00:00+00:00,US-NW-PACW,295,2025-10-12T00:18:27.185Z,2025-09-27T14:10:26.226Z,lifecycle,False,,14,1,9,0,-0.4999999999999997,-0.8660254037844388
2025-09-30 15:00:00+00:00,US-NW-PACW,279,2025-10-12T00:18:27.921Z,2025-09-27T15:10:43.596Z,lifecycle,False,,15,1,9,0,-0.7071067811865471,-0.7071067811865479
2025-09-30 16:00:00+00:00,US-NW-PACW,265,2025-10-12T00:18:27.676Z,2025-09-27T16:10:43.568Z,lifecycle,False,,16,1,9,0,-0.8660254037844385,-0.5000000000000004
2025-09-30 17:00:00+00:00,US-NW-PACW,268,2025-10-10T00:34:17.842Z,2025-09-27T17:11:11.337Z,lifecycle,False,,17,1,9,0,-0.9659258262890683,-0.25881904510252063
2025-09-30 18:00:00+00:00,US-NW-PACW,276,2025-10-12T00:18:27.676Z,2025-09-27T18:11:34.128Z,lifecycle,False,,18,1,9,0,-1.0,-1.8369701987210297e-16
2025-09-30 19:00:00+00:00,US-NW-PACW,274,2025-10-10T00:33:49.359Z,2025-09-27T19:11:58.494Z,lifecycle,False,,19,1,9,0,-0.9659258262890684,0.2588190451025203
2025-09-30 20:00:00+00:00,US-NW-PACW,279,2025-10-10T00:34:17.842Z,2025-09-27T20:10:41.859Z,lifecycle,False,,20,1,9,0,-0.8660254037844386,0.5000000000000001
2025-09-30 21:00:00+00:00,US-NW-PACW,270,2025-10-12T00:18:27.185Z,2025-09-27T21:11:01.005Z,lifecycle,False,,21,1,9,0,-0.7071067811865477,0.7071067811865474
2025-09-30 22:00:00+00:00,US-NW-PACW,279,2025-10-12T00:18:27.921Z,2025-09-27T22:12:42.101Z,lifecycle,False,,22,1,9,0,-0.5000000000000004,0.8660254037844384
2025-09-30 23:00:00+00:00,US-NW-PACW,275,2025-10-12T00:18:27.676Z,2025-09-27T23:13:35.195Z,lifecycle,False,,23,1,9,0,-0.25881904510252157,0.9659258262890681
2025-10-01 00:00:00+00:00,US-NW-PACW,253,2025-10-10T00:34:17.842Z,2025-09-28T00:12:38.840Z,lifecycle,False,,0,2,10,0,0.0,1.0
2025-10-01 01:00:00+00:00,US-NW-PACW,270,2025-10-11T00:34:31.371Z,2025-09-28T01:11:01.016Z,lifecycle,False,,1,2,10,0,0.25881904510252074,0.9659258262890683
2025-10-01 02:00:00+00:00,US-NW-PACW,280,2025-10-11T00:33:48.404Z,2025-09-28T02:10:26.741Z,lifecycle,False,,2,2,10,0,0.49999999999999994,0.8660254037844387
2025-10-01 03:00:00+00:00,US-NW-PACW,296,2025-10-11T00:33:48.404Z,2025-09-28T03:10:14.242Z,lifecycle,False,,3,2,10,0,0.7071067811865476,0.7071067811865476
2025-10-01 04:00:00+00:00,US-NW-PACW,291,2025-10-11T00:34:31.371Z,2025-09-28T04:12:52.658Z,lifecycle,False,,4,2,10,0,0.8660254037844386,0.5000000000000001
2025-10-01 05:00:00+00:00,US-NW-PACW,307,2025-10-11T00:33:48.404Z,2025-09-28T05:10:05.279Z,lifecycle,False,,5,2,10,0,0.9659258262890683,0.25881904510252074
2025-10-01 06:00:00+00:00,US-NW-PACW,307,2025-10-09T00:34:05.012Z,2025-09-28T06:10:53.498Z,lifecycle,False,,6,2,10,0,1.0,6.123233995736766e-17
2025-10-01 07:00:00+00:00,US-NW-PACW,339,2025-10-03T23:55:50.676Z,2025-09-28T07:12:13.729Z,lifecycle,False,,7,2,10,0,0.9659258262890683,-0.25881904510252063
2025-10-01 08:00:00+00:00,US-NW-PACW,337,2025-10-03T23:55:50.676Z,2025-09-28T08:10:08.384Z,lifecycle,False,,8,2,10,0,0.8660254037844387,-0.4999999999999998
2025-10-01 09:00:00+00:00,US-NW-PACW,328,2025-10-03T23:56:25.187Z,2025-09-28T09:12:21.752Z,lifecycle,False,,9,2,10,0,0.7071067811865476,-0.7071067811865475
2025-10-01 10:00:00+00:00,US-NW-PACW,338,2025-10-03T23:56:30.279Z,2025-09-28T10:10:14.864Z,lifecycle,False,,10,2,10,0,0.49999999999999994,-0.8660254037844387
2025-10-01 11:00:00+00:00,US-NW-PACW,355,2025-10-03T23:56:13.200Z,2025-09-28T11:12:39.689Z,lifecycle,False,,11,2,10,0,0.258819045102521,-0.9659258262890682
2025-10-01 12:00:00+00:00,US-NW-PACW,358,2025-10-08T00:44:07.109Z,2025-09-28T12:10:34.576Z,lifecycle,False,,12,2,10,0,1.2246467991473532e-16,-1.0
2025-10-01 13:00:00+00:00,US-NW-PACW,320,2025-10-03T23:56:13.200Z,2025-09-28T13:10:23.968Z,lifecycle,False,,13,2,10,0,-0.2588190451025208,-0.9659258262890683
2025-10-01 14:00:00+00:00,US-NW-PACW,303,2025-10-03T23:56:13.200Z,2025-09-28T14:09:24.847Z,lifecycle,False,,14,2,10,0,-0.4999999999999997,-0.8660254037844388
2025-10-01 15:00:00+00:00,US-NW-PACW,274,2025-10-03T23:56:13.200Z,2025-09-28T15:10:49.785Z,lifecycle,False,,15,2,10,0,-0.7071067811865471,-0.7071067811865479
2025-10-01 16:00:00+00:00,US-NW-PACW,262,2025-10-03T23:56:30.279Z,2025-09-28T16:09:08.786Z,lifecycle,False,,16,2,10,0,-0.8660254037844385,-0.5000000000000004
2025-10-01 17:00:00+00:00,US-NW-PACW,255,2025-10-03T23:56:30.279Z,2025-09-28T17:10:43.162Z,lifecycle,False,,17,2,10,0,-0.9659258262890683,-0.25881904510252063
2025-10-01 18:00:00+00:00,US-NW-PACW,267,2025-10-03T23:56:30.279Z,2025-09-28T18:11:15.955Z,lifecycle,False,,18,2,10,0,-1.0,-1.8369701987210297e-16
2025-10-01 19:00:00+00:00,US-NW-PACW,257,2025-10-08T00:44:07.109Z,2025-09-28T19:10:18.614Z,lifecycle,False,,19,2,10,0,-0.9659258262890684,0.2588190451025203
2025-10-01 20:00:00+00:00,US-NW-PACW,246,2025-10-09T00:35:04.678Z,2025-09-28T20:10:40.083Z,lifecycle,False,,20,2,10,0,-0.8660254037844386,0.5000000000000001
2025-10-01 21:00:00+00:00,US-NW-PACW,246,2025-10-09T00:34:57.554Z,2025-09-28T21:10:43.509Z,lifecycle,False,,21,2,10,0,-0.7071067811865477,0.7071067811865474
2025-10-01 22:00:00+00:00,US-NW-PACW,242,2025-10-08T00:44:07.109Z,2025-09-28T22:11:23.429Z,lifecycle,False,,22,2,10,0,-0.5000000000000004,0.8660254037844384
2025-10-01 23:00:00+00:00,US-NW-PACW,244,2025-10-09T00:34:57.554Z,2025-09-28T23:10:46.338Z,lifecycle,False,,23,2,10,0,-0.25881904510252157,0.9659258262890681
2025-10-02 00:00:00+00:00,US-NW-PACW,234,2025-10-09T00:34:05.012Z,2025-09-29T00:10:58.634Z,lifecycle,False,,0,3,10,0,0.0,1.0
2025-10-02 01:00:00+00:00,US-NW-PACW,228,2025-10-09T00:34:57.554Z,2025-09-29T01:10:52.102Z,lifecycle,False,,1,3,10,0,0.25881904510252074,0.9659258262890683
2025-10-02 02:00:00+00:00,US-NW-PACW,246,2025-10-09T00:35:04.678Z,2025-09-29T02:10:12.110Z,lifecycle,False,,2,3,10,0,0.49999999999999994,0.8660254037844387
2025-10-02 03:00:00+00:00,US-NW-PACW,264,2025-10-09T00:34:05.012Z,2025-09-29T03:11:44.332Z,lifecycle,False,,3,3,10,0,0.7071067811865476,0.7071067811865476
2025-10-02 04:00:00+00:00,US-NW-PACW,290,2025-10-09T00:34:57.554Z,2025-09-29T04:12:41.177Z,lifecycle,False,,4,3,10,0,0.8660254037844386,0.5000000000000001
2025-10-02 05:00:00+00:00,US-NW-PACW,334,2025-10-09T00:34:05.012Z,2025-09-29T05:10:45.037Z,lifecycle,False,,5,3,10,0,0.9659258262890683,0.25881904510252074
2025-10-02 06:00:00+00:00,US-NW-PACW,358,2025-10-07T13:19:59.749Z,2025-09-29T06:10:53.172Z,lifecycle,False,,6,3,10,0,1.0,6.123233995736766e-17
2025-10-02 07:00:00+00:00,US-NW-PACW,353,2025-10-11T00:34:31.371Z,2025-09-29T07:10:45.224Z,lifecycle,False,,7,3,10,0,0.9659258262890683,-0.25881904510252063
2025-10-02 08:00:00+00:00,US-NW-PACW,377,2025-10-11T00:33:48.404Z,2025-09-29T08:11:15.775Z,lifecycle,False,,8,3,10,0,0.8660254037844387,-0.4999999999999998
2025-10-02 09:00:00+00:00,US-NW-PACW,368,2025-10-11T00:34:13.859Z,2025-09-29T09:11:18.742Z,lifecycle,False,,9,3,10,0,0.7071067811865476,-0.7071067811865475
2025-10-02 10:00:00+00:00,US-NW-PACW,400,2025-10-11T00:34:13.859Z,2025-09-29T10:11:11.296Z,lifecycle,False,,10,3,10,0,0.49999999999999994,-0.8660254037844387
2025-10-02 11:00:00+00:00,US-NW-PACW,382,2025-10-11T00:34:31.371Z,2025-09-29T11:11:06.853Z,lifecycle,False,,11,3,10,0,0.258819045102521,-0.9659258262890682
2025-10-02 12:00:00+00:00,US-NW-PACW,345,2025-10-11T00:34:31.371Z,2025-09-29T12:10:31.530Z,lifecycle,False,,12,3,10,0,1.2246467991473532e-16,-1.0
2025-10-02 13:00:00+00:00,US-NW-PACW,296,2025-10-11T00:33:48.404Z,2025-09-29T13:10:51.183Z,lifecycle,False,,13,3,10,0,-0.2588190451025208,-0.9659258262890683
2025-10-02 14:00:00+00:00,US-NW-PACW,305,2025-10-11T00:34:13.859Z,2025-09-29T14:10:38.481Z,lifecycle,False,,14,3,10,0,-0.4999999999999997,-0.8660254037844388
2025-10-02 15:00:00+00:00,US-NW-PACW,294,2025-10-11T00:34:00.063Z,2025-09-29T15:11:54.053Z,lifecycle,False,,15,3,10,0,-0.7071067811865471,-0.7071067811865479
2025-10-02 16:00:00+00:00,US-NW-PACW,287,2025-10-11T00:34:31.371Z,2025-09-29T16:11:02.580Z,lifecycle,False,,16,3,10,0,-0.8660254037844385,-0.5000000000000004
2025-10-02 17:00:00+00:00,US-NW-PACW,271,2025-10-11T00:34:00.063Z,2025-09-29T17:10:40.489Z,lifecycle,False,,17,3,10,0,-0.9659258262890683,-0.25881904510252063
2025-10-02 18:00:00+00:00,US-NW-PACW,284,2025-10-11T00:34:41.020Z,2025-09-29T18:10:23.069Z,lifecycle,False,,18,3,10,0,-1.0,-1.8369701987210297e-16
2025-10-02 19:00:00+00:00,US-NW-PACW,290,2025-10-11T00:34:00.063Z,2025-09-29T19:11:13.620Z,lifecycle,False,,19,3,10,0,-0.9659258262890684,0.2588190451025203
2025-10-02 20:00:00+00:00,US-NW-PACW,285,2025-10-11T00:34:00.063Z,2025-09-29T20:12:15.746Z,lifecycle,False,,20,3,10,0,-0.8660254037844386,0.5000000000000001
2025-10-02 21:00:00+00:00,US-NW-PACW,264,2025-10-11T00:34:00.063Z,2025-09-29T21:10:54.937Z,lifecycle,False,,21,3,10,0,-0.7071067811865477,0.7071067811865474
2025-10-02 22:00:00+00:00,US-NW-PACW,268,2025-10-11T00:34:41.020Z,2025-09-29T22:11:37.537Z,lifecycle,False,,22,3,10,0,-0.5000000000000004,0.8660254037844384
2025-10-02 23:00:00+00:00,US-NW-PACW,278,2025-10-13T00:30:36.092Z,2025-09-29T23:13:09.135Z,lifecycle,False,,23,3,10,0,-0.25881904510252157,0.9659258262890681
2025-10-03 00:00:00+00:00,US-NW-PACW,250,2025-10-13T00:30:36.092Z,2025-09-30T00:09:19.007Z,lifecycle,False,,0,4,10,0,0.0,1.0
2025-10-03 01:00:00+00:00,US-NW-PACW,266,2025-10-13T00:30:36.092Z,2025-09-30T01:09:56.834Z,lifecycle,False,,1,4,10,0,0.25881904510252074,0.9659258262890683
2025-10-03 02:00:00+00:00,US-NW-PACW,278,2025-10-13T00:30:13.167Z,2025-09-30T02:12:10.105Z,lifecycle,False,,2,4,10,0,0.49999999999999994,0.8660254037844387
