datetime,zone,carbon,updatedAt,createdAt,emissionFactorType,isEstimated,estimationMethod,hour,dayofweek
2025-09-20 05:00:00+00:00,US-MIDW-MISO,609,2025-10-01T17:32:02.753Z,2025-09-17T05:10:23.712Z,lifecycle,False,,5,5
2025-09-20 06:00:00+00:00,US-MIDW-MISO,596,2025-10-05T00:14:10.613Z,2025-09-17T06:10:38.736Z,lifecycle,False,,6,5
2025-09-20 07:00:00+00:00,US-MIDW-MISO,583,2025-10-01T17:32:02.787Z,2025-09-17T07:11:20.878Z,lifecycle,False,,7,5
2025-09-20 08:00:00+00:00,US-MIDW-MISO,581,2025-10-01T17:32:14.665Z,2025-09-17T08:10:43.492Z,lifecycle,False,,8,5
2025-09-20 09:00:00+00:00,US-MIDW-MISO,572,2025-10-01T17:32:14.665Z,2025-09-17T09:11:15.262Z,lifecycle,False,,9,5
2025-09-20 10:00:00+00:00,US-MIDW-MISO,566,2025-10-01T17:32:02.787Z,2025-09-17T10:10:56.259Z,lifecycle,False,,10,5
2025-09-20 11:00:00+00:00,US-MIDW-MISO,576,2025-10-01T17:32:02.753Z,2025-09-17T11:10:11.034Z,lifecycle,False,,11,5
2025-09-20 12:00:00+00:00,US-MIDW-MISO,575,2025-10-01T17:32:02.753Z,2025-09-17T12:12:33.820Z,lifecycle,False,,12,5
2025-09-20 13:00:00+00:00,US-MIDW-MISO,548,2025-10-01T17:32:14.665Z,2025-09-17T13:12:50.989Z,lifecycle,False,,13,5
2025-09-20 14:00:00+00:00,US-MIDW-MISO,533,2025-10-01T17:32:02.787Z,2025-09-17T14:11:22.361Z,lifecycle,False,,14,5
2025-09-20 15:00:00+00:00,US-MIDW-MISO,533,2025-10-01T17:32:14.665Z,2025-09-17T15:11:09.254Z,lifecycle,False,,15,5
2025-09-20 16:00:00+00:00,US-MIDW-MISO,537,2025-10-01T17:32:14.665Z,2025-09-17T16:11:18.329Z,lifecycle,False,,16,5
2025-09-20 17:00:00+00:00,US-MIDW-MISO,546,2025-10-01T17:32:14.665Z,2025-09-17T17:11:01.768Z,lifecycle,False,,17,5
2025-09-20 18:00:00+00:00,US-MIDW-MISO,553,2025-10-01T17:32:14.685Z,2025-09-17T18:10:21.960Z,lifecycle,False,,18,5
2025-09-20 19:00:00+00:00,US-MIDW-MISO,554,2025-10-01T17:32:14.685Z,2025-09-17T19:11:13.391Z,lifecycle,False,,19,5
2025-09-20 20:00:00+00:00,US-MIDW-MISO,552,2025-10-01T17:32:14.685Z,2025-09-17T20:11:00.533Z,lifecycle,False,,20,5
2025-09-20 21:00:00+00:00,US-MIDW-MISO,563,2025-10-01T17:32:14.752Z,2025-09-17T21:10:32.327Z,lifecycle,False,,21,5
2025-09-20 22:00:00+00:00,US-MIDW-MISO,584,2025-10-01T17:32:14.665Z,2025-09-17T22:10:52.048Z,lifecycle,False,,22,5
2025-09-20 23:00:00+00:00,US-MIDW-MISO,599,2025-10-01T17:32:14.665Z,2025-09-17T23:09:58.312Z,lifecycle,False,,23,5
2025-09-21 00:00:00+00:00,US-MIDW-MISO,602,2025-10-01T17:32:14.752Z,2025-09-18T00:11:03.121Z,lifecycle,False,,0,6
2025-09-21 01:00:00+00:00,US-MIDW-MISO,604,2025-10-01T17:32:14.752Z,2025-09-18T01:11:10.200Z,lifecycle,False,,1,6
2025-09-21 02:00:00+00:00,US-MIDW-MISO,598,2025-10-01T17:32:14.752Z,2025-09-18T02:09:13.446Z,lifecycle,False,,2,6
2025-09-21 03:00:00+00:00,US-MIDW-MISO,604,2025-10-01T17:32:14.685Z,2025-09-18T03:09:39.067Z,lifecycle,False,,3,6
2025-09-21 04:00:00+00:00,US-MIDW-MISO,600,2025-10-01T17:32:14.685Z,2025-09-18T04:10:53.892Z,lifecycle,False,,4,6
2025-09-21 05:00:00+00:00,US-MIDW-MISO,586,2025-10-01T17:32:14.665Z,2025-09-18T05:11:00.695Z,lifecycle,False,,5,6
2025-09-21 06:00:00+00:00,US-MIDW-MISO,561,2025-10-01T17:32:14.685Z,2025-09-18T06:10:49.744Z,lifecycle,False,,6,6
2025-09-21 07:00:00+00:00,US-MIDW-MISO,548,2025-10-01T17:32:14.685Z,2025-09-18T07:10:41.305Z,lifecycle,False,,7,6
2025-09-21 08:00:00+00:00,US-MIDW-MISO,540,2025-10-01T17:32:14.665Z,2025-09-18T08:10:46.251Z,lifecycle,False,,8,6
2025-09-21 09:00:00+00:00,US-MIDW-MISO,540,2025-10-01T17:32:14.685Z,2025-09-18T09:11:32.846Z,lifecycle,False,,9,6
2025-09-21 10:00:00+00:00,US-MIDW-MISO,549,2025-10-01T17:32:14.685Z,2025-09-18T10:10:38.569Z,lifecycle,False,,10,6
2025-09-21 11:00:00+00:00,US-MIDW-MISO,560,2025-10-01T17:32:14.665Z,2025-09-18T11:10:44.039Z,lifecycle,False,,11,6
2025-09-21 12:00:00+00:00,US-MIDW-MISO,560,2025-10-01T17:32:14.685Z,2025-09-18T12:11:40.832Z,lifecycle,False,,12,6
2025-09-21 13:00:00+00:00,US-MIDW-MISO,542,2025-10-01T17:32:14.752Z,2025-09-18T13:11:04.320Z,lifecycle,False,,13,6
2025-09-21 14:00:00+00:00,US-MIDW-MISO,536,2025-10-01T17:32:14.752Z,2025-09-18T14:10:36.877Z,lifecycle,False,,14,6
2025-09-21 15:00:00+00:00,US-MIDW-MISO,537,2025-10-01T17:32:14.665Z,2025-09-18T15:10:33.910Z,lifecycle,False,,15,6
2025-09-21 16:00:00+00:00,US-MIDW-MISO,535,2025-10-01T17:32:14.752Z,2025-09-18T16:11:40.204Z,lifecycle,False,,16,6
2025-09-21 17:00:00+00:00,US-MIDW-MISO,534,2025-10-01T17:32:14.685Z,2025-09-18T17:11:13.557Z,lifecycle,False,,17,6
2025-09-21 18:00:00+00:00,US-MIDW-MISO,541,2025-10-01T17:32:14.665Z,2025-09-18T18:11:04.537Z,lifecycle,False,,18,6
2025-09-21 19:00:00+00:00,US-MIDW-MISO,550,2025-10-01T17:32:14.685Z,2025-09-18T19:11:17.370Z,lifecycle,False,,19,6
2025-09-21 20:00:00+00:00,US-MIDW-MISO,552,2025-10-01T17:32:14.665Z,2025-09-18T20:11:14.124Z,lifecycle,False,,20,6
2025-09-21 21:00:00+00:00,US-MIDW-MISO,552,2025-10-01T17:32:14.685Z,2025-09-18T21:10:40.376Z,lifecycle,False,,21,6
2025-09-21 22:00:00+00:00,US-MIDW-MISO,568,2025-10-01T17:32:14.665Z,2025-09-18T22:11:15.728Z,lifecycle,False,,22,6
2025-09-21 23:00:00+00:00,US-MIDW-MISO,577,2025-10-02T00:39:57.343Z,2025-09-18T23:10:41.846Z,lifecycle,False,,23,6
2025-09-22 00:00:00+00:00,US-MIDW-MISO,572,2025-10-02T00:39:57.343Z,2025-09-19T00:10:13.668Z,lifecycle,False,,0,0
2025-09-22 01:00:00+00:00,US-MIDW-MISO,559,2025-10-05T00:14:18.748Z,2025-09-19T01:12:09.408Z,lifecycle,False,,1,0
2025-09-22 02:00:00+00:00,US-MIDW-MISO,543,2025-10-02T00:39:51.470Z,2025-09-19T02:10:50.159Z,lifecycle,False,,2,0
2025-09-22 03:00:00+00:00,US-MIDW-MISO,533,2025-10-02T00:39:51.470Z,2025-09-19T03:10:37.948Z,lifecycle,False,,3,0
2025-09-22 04:00:00+00:00,US-MIDW-MISO,522,2025-10-02T00:39:51.470Z,2025-09-19T04:11:32.753Z,lifecycle,False,,4,0
2025-09-22 05:00:00+00:00,US-MIDW-MISO,511,2025-10-02T00:39:51.470Z,2025-09-19T05:10:18.425Z,lifecycle,False,,5,0
2025-09-22 06:00:00+00:00,US-MIDW-MISO,497,2025-10-02T00:39:28.235Z,2025-09-19T06:10:57.569Z,lifecycle,False,,6,0
2025-09-22 07:00:00+00:00,US-MIDW-MISO,490,2025-10-02T00:39:28.235Z,2025-09-19T07:11:07.950Z,lifecycle,False,,7,0
2025-09-22 08:00:00+00:00,US-MIDW-MISO,491,2025-10-05T00:14:06.396Z,2025-09-19T08:10:31.899Z,lifecycle,False,,8,0
2025-09-22 09:00:00+00:00,US-MIDW-MISO,519,2025-10-02T00:39:51.470Z,2025-09-19T09:11:45.924Z,lifecycle,False,,9,0
2025-09-22 10:00:00+00:00,US-MIDW-MISO,547,2025-10-02T00:39:57.343Z,2025-09-19T10:11:24.733Z,lifecycle,False,,10,0
2025-09-22 11:00:00+00:00,US-MIDW-MISO,566,2025-10-05T00:14:06.396Z,2025-09-19T11:11:01.032Z,lifecycle,False,,11,0
2025-09-22 12:00:00+00:00,US-MIDW-MISO,585,2025-10-02T00:39:28.235Z,2025-09-19T12:11:04.017Z,lifecycle,False,,12,0
2025-09-22 13:00:00+00:00,US-MIDW-MISO,585,2025-10-02T00:39:28.235Z,2025-09-19T13:10:32.768Z,lifecycle,False,,13,0
2025-09-22 14:00:00+00:00,US-MIDW-MISO,583,2025-10-05T00:14:06.396Z,2025-09-19T14:12:16.653Z,lifecycle,False,,14,0
2025-09-22 15:00:00+00:00,US-MIDW-MISO,582,2025-10-05T00:14:06.546Z,2025-09-19T15:11:01.810Z,lifecycle,False,,15,0
2025-09-22 16:00:00+00:00,US-MIDW-MISO,573,2025-10-05T00:14:18.748Z,2025-09-19T16:11:19.886Z,lifecycle,False,,16,0
2025-09-22 17:00:00+00:00,US-MIDW-MISO,566,2025-10-05T00:14:06.396Z,2025-09-19T17:11:29.620Z,lifecycle,False,,17,0
2025-09-22 18:00:00+00:00,US-MIDW-MISO,562,2025-10-05T00:14:06.546Z,2025-09-19T18:10:52.807Z,lifecycle,False,,18,0
2025-09-22 19:00:00+00:00,US-MIDW-MISO,552,2025-10-05T00:14:18.748Z,2025-09-19T19:11:32.242Z,lifecycle,False,,19,0
2025-09-22 20:00:00+00:00,US-MIDW-MISO,545,2025-10-05T00:14:18.748Z,2025-09-19T20:11:36.388Z,lifecycle,False,,20,0
2025-09-22 21:00:00+00:00,US-MIDW-MISO,545,2025-10-02T00:39:57.343Z,2025-09-19T21:10:46.063Z,lifecycle,False,,21,0
2025-09-22 22:00:00+00:00,US-MIDW-MISO,560,2025-10-05T00:14:18.748Z,2025-09-19T22:10:57.063Z,lifecycle,False,,22,0
2025-09-22 23:00:00+00:00,US-MIDW-MISO,580,2025-10-05T00:14:18.748Z,2025-09-19T23:10:54.360Z,lifecycle,False,,23,0
2025-09-23 00:00:00+00:00,US-MIDW-MISO,587,2025-10-05T00:14:06.396Z,2025-09-20T00:10:58.677Z,lifecycle,False,,0,1
2025-09-23 01:00:00+00:00,US-MIDW-MISO,576,2025-10-05T00:14:06.546Z,2025-09-20T01:10:44.475Z,lifecycle,False,,1,1
2025-09-23 02:00:00+00:00,US-MIDW-MISO,567,2025-10-02T00:39:28.235Z,2025-09-20T02:10:31.394Z,lifecycle,False,,2,1
2025-09-23 03:00:00+00:00,US-MIDW-MISO,556,2025-10-02T00:39:51.470Z,2025-09-20T03:10:56.597Z,lifecycle,False,,3,1
2025-09-23 04:00:00+00:00,US-MIDW-MISO,543,2025-10-02T00:39:28.235Z,2025-09-20T04:10:54.098Z,lifecycle,False,,4,1
2025-09-23 05:00:00+00:00,US-MIDW-MISO,568,2025-10-05T00:14:06.546Z,2025-09-20T05:10:27.640Z,lifecycle,False,,5,1
2025-09-23 06:00:00+00:00,US-MIDW-MISO,561,2025-10-01T17:32:27.865Z,2025-09-20T06:12:06.287Z,lifecycle,False,,6,1
2025-09-23 07:00:00+00:00,US-MIDW-MISO,555,2025-10-01T17:32:27.865Z,2025-09-20T07:12:11.403Z,lifecycle,False,,7,1
2025-09-23 08:00:00+00:00,US-MIDW-MISO,563,2025-10-01T17:32:27.572Z,2025-09-20T08:11:27.807Z,lifecycle,False,,8,1
2025-09-23 09:00:00+00:00,US-MIDW-MISO,584,2025-10-02T00:39:57.343Z,2025-09-20T09:11:04.567Z,lifecycle,False,,9,1
2025-09-23 10:00:00+00:00,US-MIDW-MISO,598,2025-10-05T00:14:18.748Z,2025-09-20T10:10:38.002Z,lifecycle,False,,10,1
2025-09-23 11:00:00+00:00,US-MIDW-MISO,601,2025-10-05T00:14:06.546Z,2025-09-20T11:11:05.563Z,lifecycle,False,,11,1
2025-09-23 12:00:00+00:00,US-MIDW-MISO,592,2025-10-05T00:14:17.869Z,2025-09-20T12:11:00.751Z,lifecycle,False,,12,1
2025-09-23 13:00:00+00:00,US-MIDW-MISO,568,2025-10-03T00:41:49.531Z,2025-09-20T13:11:10.084Z,lifecycle,False,,13,1
2025-09-23 14:00:00+00:00,US-MIDW-MISO,563,2025-10-03T00:41:51.333Z,2025-09-20T14:10:59.309Z,lifecycle,False,,14,1
2025-09-23 15:00:00+00:00,US-MIDW-MISO,558,2025-10-03T00:41:24.652Z,2025-09-20T15:10:50.341Z,lifecycle,False,,15,1
2025-09-23 16:00:00+00:00,US-MIDW-MISO,554,2025-10-03T00:41:24.652Z,2025-09-20T16:10:58.201Z,lifecycle,False,,16,1
2025-09-23 17:00:00+00:00,US-MIDW-MISO,551,2025-10-05T00:14:17.720Z,2025-09-20T17:11:05.372Z,lifecycle,False,,17,1
2025-09-23 18:00:00+00:00,US-MIDW-MISO,557,2025-10-05T00:14:26.470Z,2025-09-20T18:10:57.101Z,lifecycle,False,,18,1
2025-09-23 19:00:00+00:00,US-MIDW-MISO,561,2025-10-05T00:14:26.470Z,2025-09-20T19:11:35.162Z,lifecycle,False,,19,1
2025-09-23 20:00:00+00:00,US-MIDW-MISO,566,2025-10-05T00:14:26.470Z,2025-09-20T20:10:42.882Z,lifecycle,False,,20,1
2025-09-23 21:00:00+00:00,US-MIDW-MISO,574,2025-10-05T00:14:17.869Z,2025-09-20T21:11:04.284Z,lifecycle,False,,21,1
2025-09-23 22:00:00+00:00,US-MIDW-MISO,581,2025-10-05T00:14:26.470Z,2025-09-20T22:10:42.064Z,lifecycle,False,,22,1
2025-09-23 23:00:00+00:00,US-MIDW-MISO,593,2025-10-05T00:14:17.869Z,2025-09-20T23:11:49.176Z,lifecycle,False,,23,1
2025-09-24 00:00:00+00:00,US-MIDW-MISO,597,2025-10-05T00:14:26.470Z,2025-09-21T00:11:46.533Z,lifecycle,False,,0,2
2025-09-24 01:00:00+00:00,US-MIDW-MISO,598,2025-10-05T00:14:17.869Z,2025-09-21T01:10:43.984Z,lifecycle,False,,1,2
2025-09-24 02:00:00+00:00,US-MIDW-MISO,602,2025-10-05T00:14:26.470Z,2025-09-21T02:10:46.216Z,lifecycle,False,,2,2
2025-09-24 03:00:00+00:00,US-MIDW-MISO,600,2025-10-04T00:41:31.108Z,2025-09-21T03:12:36.742Z,lifecycle,False,,3,2
2025-09-24 04:00:00+00:00,US-MIDW-MISO,592,2025-10-04T00:41:38.003Z,2025-09-21T04:11:10.781Z,lifecycle,False,,4,2
2025-09-24 05:00:00+00:00,US-MIDW-MISO,586,2025-10-04T00:41:31.108Z,2025-09-21T05:09:51.555Z,lifecycle,False,,5,2
2025-09-24 06:00:00+00:00,US-MIDW-MISO,582,2025-10-04T00:41:38.003Z,2025-09-21T06:10:39.103Z,lifecycle,False,,6,2
2025-09-24 07:00:00+00:00,US-MIDW-MISO,580,2025-10-04T00:41:11.756Z,2025-09-21T07:10:49.617Z,lifecycle,False,,7,2
2025-09-24 08:00:00+00:00,US-MIDW-MISO,581,2025-10-04T00:41:31.108Z,2025-09-21T08:11:50.069Z,lifecycle,False,,8,2
2025-09-24 09:00:00+00:00,US-MIDW-MISO,591,2025-10-04T00:41:38.003Z,2025-09-21T09:11:02.186Z,lifecycle,False,,9,2
2025-09-24 10:00:00+00:00,US-MIDW-MISO,602,2025-10-04T00:41:38.003Z,2025-09-21T10:10:58.669Z,lifecycle,False,,10,2
2025-09-24 11:00:00+00:00,US-MIDW-MISO,594,2025-10-05T00:14:17.869Z,2025-09-21T11:12:06.739Z,lifecycle,False,,11,2
2025-09-24 12:00:00+00:00,US-MIDW-MISO,593,2025-10-05T00:14:17.869Z,2025-09-21T12:13:18.204Z,lifecycle,False,,12,2
2025-09-24 13:00:00+00:00,US-MIDW-MISO,583,2025-10-05T00:14:17.869Z,2025-09-21T13:10:32.652Z,lifecycle,False,,13,2
2025-09-24 14:00:00+00:00,US-MIDW-MISO,584,2025-10-05T00:14:17.720Z,2025-09-21T14:10:42.203Z,lifecycle,False,,14,2
2025-09-24 15:00:00+00:00,US-MIDW-MISO,575,2025-10-05T00:14:26.470Z,2025-09-21T15:11:01.624Z,lifecycle,False,,15,2
2025-09-24 16:00:00+00:00,US-MIDW-MISO,566,2025-10-05T00:14:17.720Z,2025-09-21T16:10:40.913Z,lifecycle,False,,16,2
2025-09-24 17:00:00+00:00,US-MIDW-MISO,560,2025-10-05T00:14:26.470Z,2025-09-21T17:11:10.747Z,lifecycle,False,,17,2
2025-09-24 18:00:00+00:00,US-MIDW-MISO,553,2025-10-05T00:14:17.869Z,2025-09-21T18:11:17.179Z,lifecycle,False,,18,2
2025-09-24 19:00:00+00:00,US-MIDW-MISO,564,2025-10-05T00:14:17.869Z,2025-09-21T19:10:55.210Z,lifecycle,False,,19,2
2025-09-24 20:00:00+00:00,US-MIDW-MISO,565,2025-10-05T00:14:17.869Z,2025-09-21T20:11:25.458Z,lifecycle,False,,20,2
2025-09-24 21:00:00+00:00,US-MIDW-MISO,562,2025-10-05T00:14:17.869Z,2025-09-21T21:11:28.314Z,lifecycle,False,,21,2
2025-09-24 22:00:00+00:00,US-MIDW-MISO,568,2025-10-05T00:14:26.470Z,2025-09-21T22:11:04.637Z,lifecycle,False,,22,2
2025-09-24 23:00:00+00:00,US-MIDW-MISO,578,2025-10-05T00:14:17.869Z,2025-09-21T23:10:42.988Z,lifecycle,False,,23,2
2025-09-25 00:00:00+00:00,US-MIDW-MISO,580,2025-10-05T00:14:17.720Z,2025-09-22T00:11:58.348Z,lifecycle,False,,0,3
2025-09-25 01:00:00+00:00,US-MIDW-MISO,577,2025-10-05T00:14:17.720Z,2025-09-22T01:10:23.086Z,lifecycle,False,,1,3
2025-09-25 02:00:00+00:00,US-MIDW-MISO,586,2025-10-04T00:41:31.108Z,2025-09-22T02:12:40.058Z,lifecycle,False,,2,3
2025-09-25 03:00:00+00:00,US-MIDW-MISO,588,2025-10-04T00:41:11.756Z,2025-09-22T03:11:49.093Z,lifecycle,False,,3,3
2025-09-25 04:00:00+00:00,US-MIDW-MISO,593,2025-10-04T00:41:11.756Z,2025-09-22T04:10:37.482Z,lifecycle,False,,4,3
2025-09-25 05:00:00+00:00,US-MIDW-MISO,594,2025-10-05T00:41:05.867Z,2025-09-22T05:11:39.670Z,lifecycle,False,,5,3
2025-09-25 06:00:00+00:00,US-MIDW-MISO,588,2025-10-05T00:40:59.170Z,2025-09-22T06:11:49.433Z,lifecycle,False,,6,3
2025-09-25 07:00:00+00:00,US-MIDW-MISO,582,2025-10-05T00:40:59.170Z,2025-09-22T07:10:27.569Z,lifecycle,False,,7,3
2025-09-25 08:00:00+00:00,US-MIDW-MISO,575,2025-10-05T00:40:59.170Z,2025-09-22T08:12:49.338Z,lifecycle,False,,8,3
2025-09-25 09:00:00+00:00,US-MIDW-MISO,576,2025-10-05T00:41:05.867Z,2025-09-22T09:10:45.747Z,lifecycle,False,,9,3
2025-09-25 10:00:00+00:00,US-MIDW-MISO,582,2025-10-05T00:41:05.867Z,2025-09-22T10:09:55.907Z,lifecycle,False,,10,3
2025-09-25 11:00:00+00:00,US-MIDW-MISO,580,2025-10-05T00:41:05.867Z,2025-09-22T11:10:53.870Z,lifecycle,False,,11,3
2025-09-25 12:00:00+00:00,US-MIDW-MISO,583,2025-10-05T00:41:05.867Z,2025-09-22T12:10:34.611Z,lifecycle,False,,12,3
2025-09-25 13:00:00+00:00,US-MIDW-MISO,560,2025-10-05T00:40:59.170Z,2025-09-22T13:11:08.790Z,lifecycle,False,,13,3
2025-09-25 14:00:00+00:00,US-MIDW-MISO,550,2025-10-05T00:40:40.125Z,2025-09-22T14:10:34.167Z,lifecycle,False,,14,3
2025-09-25 15:00:00+00:00,US-MIDW-MISO,551,2025-10-05T00:41:05.867Z,2025-09-22T15:12:19.673Z,lifecycle,False,,15,3
2025-09-25 16:00:00+00:00,US-MIDW-MISO,549,2025-10-05T00:41:05.867Z,2025-09-22T16:10:52.752Z,lifecycle,False,,16,3
2025-09-25 17:00:00+00:00,US-MIDW-MISO,547,2025-10-05T00:40:40.125Z,2025-09-22T17:10:51.408Z,lifecycle,False,,17,3
2025-09-25 18:00:00+00:00,US-MIDW-MISO,544,2025-10-05T00:40:59.170Z,2025-09-22T18:12:51.563Z,lifecycle,False,,18,3
2025-09-25 19:00:00+00:00,US-MIDW-MISO,541,2025-10-05T00:41:05.867Z,2025-09-22T19:10:42.970Z,lifecycle,False,,19,3
2025-09-25 20:00:00+00:00,US-MIDW-MISO,536,2025-10-05T00:40:59.170Z,2025-09-22T20:12:04.861Z,lifecycle,False,,20,3
2025-09-25 21:00:00+00:00,US-MIDW-MISO,534,2025-10-05T00:41:05.867Z,2025-09-22T21:10:58.791Z,lifecycle,False,,21,3
2025-09-25 22:00:00+00:00,US-MIDW-MISO,544,2025-10-05T00:40:40.125Z,2025-09-22T22:11:18.835Z,lifecycle,False,,22,3
2025-09-25 23:00:00+00:00,US-MIDW-MISO,580,2025-10-06T00:36:16.652Z,2025-09-22T23:10:58.242Z,lifecycle,False,,23,3
2025-09-26 00:00:00+00:00,US-MIDW-MISO,590,2025-10-06T00:36:16.652Z,2025-09-23T00:11:04.094Z,lifecycle,False,,0,4
2025-09-26 01:00:00+00:00,US-MIDW-MISO,593,2025-10-06T00:35:52.326Z,2025-09-23T01:12:04.792Z,lifecycle,False,,1,4
2025-09-26 02:00:00+00:00,US-MIDW-MISO,596,2025-10-06T00:36:12.214Z,2025-09-23T02:10:57.766Z,lifecycle,False,,2,4
2025-09-26 03:00:00+00:00,US-MIDW-MISO,591,2025-10-06T00:36:12.214Z,2025-09-23T03:10:33.290Z,lifecycle,False,,3,4
2025-09-26 04:00:00+00:00,US-MIDW-MISO,579,2025-10-06T00:36:12.214Z,2025-09-23T04:11:26.550Z,lifecycle,False,,4,4
2025-09-26 05:00:00+00:00,US-MIDW-MISO,564,2025-10-06T00:35:52.326Z,2025-09-23T05:10:49.858Z,lifecycle,False,,5,4
2025-09-26 06:00:00+00:00,US-MIDW-MISO,542,2025-10-06T00:35:52.326Z,2025-09-23T06:10:45.640Z,lifecycle,False,,6,4
2025-09-26 07:00:00+00:00,US-MIDW-MISO,528,2025-10-06T00:35:52.326Z,2025-09-23T07:11:19.650Z,lifecycle,False,,7,4
2025-09-26 08:00:00+00:00,US-MIDW-MISO,533,2025-10-06T00:35:52.326Z,2025-09-23T08:11:31.192Z,lifecycle,False,,8,4
2025-09-26 09:00:00+00:00,US-MIDW-MISO,536,2025-10-06T00:35:52.326Z,2025-09-23T09:11:24.322Z,lifecycle,False,,9,4
2025-09-26 10:00:00+00:00,US-MIDW-MISO,544,2025-10-06T00:36:16.652Z,2025-09-23T10:11:05.702Z,lifecycle,False,,10,4
2025-09-26 11:00:00+00:00,US-MIDW-MISO,548,2025-10-06T00:36:12.214Z,2025-09-23T11:10:56.215Z,lifecycle,False,,11,4
2025-09-26 12:00:00+00:00,US-MIDW-MISO,550,2025-10-06T00:35:52.326Z,2025-09-23T12:12:59.583Z,lifecycle,False,,12,4
2025-09-26 13:00:00+00:00,US-MIDW-MISO,503,2025-10-06T00:36:16.652Z,2025-09-23T13:13:00.525Z,lifecycle,False,,13,4
2025-09-26 14:00:00+00:00,US-MIDW-MISO,490,2025-10-06T00:35:52.326Z,2025-09-23T14:10:47.987Z,lifecycle,False,,14,4
2025-09-26 15:00:00+00:00,US-MIDW-MISO,502,2025-10-06T00:36:16.652Z,2025-09-23T15:10:52.443Z,lifecycle,False,,15,4
2025-09-26 16:00:00+00:00,US-MIDW-MISO,504,2025-10-06T00:35:52.326Z,2025-09-23T16:10:54.821Z,lifecycle,False,,16,4
2025-09-26 17:00:00+00:00,US-MIDW-MISO,504,2025-10-06T00:35:52.326Z,2025-09-23T17:10:53.734Z,lifecycle,False,,17,4
2025-09-26 18:00:00+00:00,US-MIDW-MISO,496,2025-10-06T00:35:52.326Z,2025-09-23T18:12:17.640Z,lifecycle,False,,18,4
2025-09-26 19:00:00+00:00,US-MIDW-MISO,496,2025-10-06T00:35:52.326Z,2025-09-23T19:11:27.990Z,lifecycle,False,,19,4
2025-09-26 20:00:00+00:00,US-MIDW-MISO,496,2025-10-06T00:36:12.214Z,2025-09-23T20:10:33.521Z,lifecycle,False,,20,4
2025-09-26 21:00:00+00:00,US-MIDW-MISO,499,2025-10-06T00:36:16.652Z,2025-09-23T21:10:41.073Z,lifecycle,False,,21,4
2025-09-26 22:00:00+00:00,US-MIDW-MISO,516,2025-10-06T00:36:16.652Z,2025-09-23T22:12:28.433Z,lifecycle,False,,22,4
2025-09-26 23:00:00+00:00,US-MIDW-MISO,553,2025-10-06T00:36:12.214Z,2025-09-23T23:10:41.248Z,lifecycle,False,,23,4
2025-09-27 00:00:00+00:00,US-MIDW-MISO,548,2025-10-06T00:36:12.214Z,2025-09-24T00:10:59.032Z,lifecycle,False,,0,5
2025-09-27 01:00:00+00:00,US-MIDW-MISO,529,2025-10-06T00:36:12.214Z,2025-09-24T01:11:00.627Z,lifecycle,False,,1,5
2025-09-27 02:00:00+00:00,US-MIDW-MISO,520,2025-10-06T00:36:12.214Z,2025-09-24T02:10:33.442Z,lifecycle,False,,2,5
2025-09-27 03:00:00+00:00,US-MIDW-MISO,519,2025-10-06T00:35:52.326Z,2025-09-24T03:09:32.471Z,lifecycle,False,,3,5
2025-09-27 04:00:00+00:00,US-MIDW-MISO,506,2025-10-07T00:35:33.963Z,2025-09-24T04:11:11.270Z,lifecycle,False,,4,5
2025-09-27 05:00:00+00:00,US-MIDW-MISO,500,2025-10-07T00:36:07.655Z,2025-09-24T05:10:45.605Z,lifecycle,False,,5,5
2025-09-27 06:00:00+00:00,US-MIDW-MISO,496,2025-10-07T00:35:33.963Z,2025-09-24T06:11:29.962Z,lifecycle,False,,6,5
2025-09-27 07:00:00+00:00,US-MIDW-MISO,495,2025-10-07T00:35:57.787Z,2025-09-24T07:10:44.868Z,lifecycle,False,,7,5
2025-09-27 08:00:00+00:00,US-MIDW-MISO,491,2025-10-07T00:35:33.963Z,2025-09-24T08:10:52.813Z,lifecycle,False,,8,5
2025-09-27 09:00:00+00:00,US-MIDW-MISO,487,2025-10-07T00:35:33.963Z,2025-09-24T09:10:27.052Z,lifecycle,False,,9,5
2025-09-27 10:00:00+00:00,US-MIDW-MISO,495,2025-10-07T00:35:57.787Z,2025-09-24T10:12:42.542Z,lifecycle,False,,10,5
2025-09-27 11:00:00+00:00,US-MIDW-MISO,503,2025-10-07T00:35:57.787Z,2025-09-24T11:12:46.418Z,lifecycle,False,,11,5
2025-09-27 12:00:00+00:00,US-MIDW-MISO,490,2025-10-07T00:36:07.655Z,2025-09-24T12:10:43.353Z,lifecycle,False,,12,5
2025-09-27 13:00:00+00:00,US-MIDW-MISO,442,2025-10-07T00:36:07.655Z,2025-09-24T13:13:05.999Z,lifecycle,False,,13,5
2025-09-27 14:00:00+00:00,US-MIDW-MISO,424,2025-10-07T00:36:07.655Z,2025-09-24T14:11:53.100Z,lifecycle,False,,14,5
2025-09-27 15:00:00+00:00,US-MIDW-MISO,432,2025-10-07T00:35:57.787Z,2025-09-24T15:10:50.891Z,lifecycle,False,,15,5
2025-09-27 16:00:00+00:00,US-MIDW-MISO,457,2025-10-07T00:35:33.963Z,2025-09-24T16:12:11.916Z,lifecycle,False,,16,5
2025-09-27 17:00:00+00:00,US-MIDW-MISO,477,2025-10-07T00:35:33.963Z,2025-09-24T17:10:46.573Z,lifecycle,False,,17,5
