datetime,carbon_norm,hour_sin,hour_cos,day_of_week,is_weekend,renewable_pct_norm,renewable_lag_1_norm,wind_norm,solar_norm,coal_norm,gas_norm,fossil_pct_norm,carbon_lag_1_norm,carbon_lag_24_norm
2024-11-20 17:00:00+00:00,0.5222929936305734,-0.9659258262890683,-0.25881904510252063,2,0,0.49350649350649356,0.49350649350649356,0.0,0.0,0.0,0.0,0.0,0.5222929936305734,0.5222929936305734
2024-11-20 18:00:00+00:00,0.5127388535031847,-1.0,-1.8369701987210297e-16,2,0,0.5064935064935066,0.49350649350649356,0.0,0.0,0.0,0.0,0.0,0.5222929936305734,0.5222929936305734
2024-11-20 19:00:00+00:00,0.5063694267515924,-0.9659258262890684,0.2588190451025203,2,0,0.48051948051948057,0.5064935064935066,0.0,0.0,0.0,0.0,0.0,0.5127388535031847,0.5222929936305734
2024-11-20 20:00:00+00:00,0.5350318471337581,-0.8660254037844386,0.5000000000000001,2,0,0.4675324675324676,0.48051948051948057,0.0,0.0,0.0,0.0,0.0,0.5063694267515924,0.5222929936305734
2024-11-20 21:00:00+00:00,0.5127388535031847,-0.7071067811865477,0.7071067811865474,2,0,0.48051948051948057,0.4675324675324676,0.0,0.0,0.0,0.0,0.0,0.5350318471337581,0.5222929936305734
2024-11-20 22:00:00+00:00,0.480891719745223,-0.5000000000000004,0.8660254037844384,2,0,0.49350649350649356,0.48051948051948057,0.0,0.0,0.0,0.0,0.0,0.5127388535031847,0.5222929936305734
2024-11-20 23:00:00+00:00,0.4394904458598727,-0.25881904510252157,0.9659258262890681,2,0,0.5064935064935066,0.49350649350649356,0.0,0.0,0.0,0.0,0.0,0.480891719745223,0.5222929936305734
2024-11-21 00:00:00+00:00,0.47133757961783446,0.0,1.0,3,0,0.49350649350649356,0.5064935064935066,0.0,0.0,0.0,0.0,0.0,0.4394904458598727,0.5222929936305734
2024-11-21 01:00:00+00:00,0.5031847133757963,0.25881904510252074,0.9659258262890683,3,0,0.4675324675324676,0.49350649350649356,0.0,0.0,0.0,0.0,0.0,0.47133757961783446,0.5222929936305734
2024-11-21 02:00:00+00:00,0.5031847133757963,0.49999999999999994,0.8660254037844387,3,0,0.4415584415584416,0.4675324675324676,0.0,0.0,0.0,0.0,0.0,0.5031847133757963,0.5222929936305734
2024-11-21 03:00:00+00:00,0.4904458598726115,0.7071067811865476,0.7071067811865476,3,0,0.4415584415584416,0.4415584415584416,0.0,0.0,0.0,0.0,0.0,0.5031847133757963,0.5222929936305734
2024-11-21 04:00:00+00:00,0.515923566878981,0.8660254037844386,0.5000000000000001,3,0,0.4545454545454546,0.4415584415584416,0.0,0.0,0.0,0.0,0.0,0.4904458598726115,0.5222929936305734
2024-11-21 05:00:00+00:00,0.5987261146496816,0.9659258262890683,0.25881904510252074,3,0,0.38961038961038963,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.515923566878981,0.5222929936305734
2024-11-21 06:00:00+00:00,0.7101910828025477,1.0,6.123233995736766e-17,3,0,0.3116883116883117,0.38961038961038963,0.0,0.0,0.0,0.0,0.0,0.5987261146496816,0.5222929936305734
2024-11-21 07:00:00+00:00,0.7420382165605095,0.9659258262890683,-0.25881904510252063,3,0,0.2857142857142857,0.3116883116883117,0.0,0.0,0.0,0.0,0.0,0.7101910828025477,0.5222929936305734
2024-11-21 08:00:00+00:00,0.7484076433121019,0.8660254037844387,-0.4999999999999998,3,0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7420382165605095,0.5222929936305734
2024-11-21 09:00:00+00:00,0.7420382165605095,0.7071067811865476,-0.7071067811865475,3,0,0.3116883116883117,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7484076433121019,0.5222929936305734
2024-11-21 10:00:00+00:00,0.7261146496815287,0.49999999999999994,-0.8660254037844387,3,0,0.3246753246753247,0.3116883116883117,0.0,0.0,0.0,0.0,0.0,0.7420382165605095,0.5222929936305734
2024-11-21 11:00:00+00:00,0.7452229299363058,0.258819045102521,-0.9659258262890682,3,0,0.3116883116883117,0.3246753246753247,0.0,0.0,0.0,0.0,0.0,0.7261146496815287,0.5222929936305734
