datetime,carbon_norm,hour_sin,hour_cos,day_of_week,is_weekend,renewable_pct_norm,renewable_lag_1_norm,wind_norm,solar_norm,coal_norm,gas_norm,fossil_pct_norm,carbon_lag_1_norm,carbon_lag_24_norm
2024-11-20 17:00:00+00:00,0.42130750605326883,-0.9659258262890683,-0.25881904510252063,2,0,0.5147058823529411,0.5147058823529411,0.0,0.0,0.0,0.0,0.0,0.42130750605326883,0.42130750605326883
2024-11-20 18:00:00+00:00,0.4019370460048426,-1.0,-1.8369701987210297e-16,2,0,0.5294117647058824,0.5147058823529411,0.0,0.0,0.0,0.0,0.0,0.42130750605326883,0.42130750605326883
2024-11-20 19:00:00+00:00,0.4067796610169492,-0.9659258262890684,0.2588190451025203,2,0,0.5294117647058824,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.4019370460048426,0.42130750605326883
2024-11-20 20:00:00+00:00,0.3922518159806295,-0.8660254037844386,0.5000000000000001,2,0,0.5294117647058824,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.4067796610169492,0.42130750605326883
2024-11-20 21:00:00+00:00,0.36077481840193704,-0.7071067811865477,0.7071067811865474,2,0,0.5588235294117647,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.3922518159806295,0.42130750605326883
2024-11-20 22:00:00+00:00,0.3414043583535109,-0.5000000000000004,0.8660254037844384,2,0,0.5588235294117647,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.36077481840193704,0.42130750605326883
2024-11-20 23:00:00+00:00,0.35108958837772397,-0.25881904510252157,0.9659258262890681,2,0,0.5588235294117647,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.3414043583535109,0.42130750605326883
2024-11-21 00:00:00+00:00,0.33656174334140443,0.0,1.0,3,0,0.5735294117647058,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.35108958837772397,0.42130750605326883
2024-11-21 01:00:00+00:00,0.3438256658595642,0.25881904510252074,0.9659258262890683,3,0,0.5735294117647058,0.5735294117647058,0.0,0.0,0.0,0.0,0.0,0.33656174334140443,0.42130750605326883
2024-11-21 02:00:00+00:00,0.35108958837772397,0.49999999999999994,0.8660254037844387,3,0,0.5588235294117647,0.5735294117647058,0.0,0.0,0.0,0.0,0.0,0.3438256658595642,0.42130750605326883
2024-11-21 03:00:00+00:00,0.36077481840193704,0.7071067811865476,0.7071067811865476,3,0,0.5588235294117647,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.35108958837772397,0.42130750605326883
2024-11-21 04:00:00+00:00,0.35593220338983056,0.8660254037844386,0.5000000000000001,3,0,0.5588235294117647,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.36077481840193704,0.42130750605326883
2024-11-21 05:00:00+00:00,0.4092009685230025,0.9659258262890683,0.25881904510252074,3,0,0.5147058823529411,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.35593220338983056,0.42130750605326883
2024-11-21 06:00:00+00:00,0.4818401937046005,1.0,6.123233995736766e-17,3,0,0.4558823529411765,0.5147058823529411,0.0,0.0,0.0,0.0,0.0,0.4092009685230025,0.42130750605326883
2024-11-21 07:00:00+00:00,0.5230024213075061,0.9659258262890683,-0.25881904510252063,3,0,0.42647058823529416,0.4558823529411765,0.0,0.0,0.0,0.0,0.0,0.4818401937046005,0.42130750605326883
2024-11-21 08:00:00+00:00,0.5811138014527845,0.8660254037844387,-0.4999999999999998,3,0,0.38235294117647056,0.42647058823529416,0.0,0.0,0.0,0.0,0.0,0.5230024213075061,0.42130750605326883
2024-11-21 09:00:00+00:00,0.6150121065375302,0.7071067811865476,-0.7071067811865475,3,0,0.3529411764705882,0.38235294117647056,0.0,0.0,0.0,0.0,0.0,0.5811138014527845,0.42130750605326883
2024-11-21 10:00:00+00:00,0.6464891041162227,0.49999999999999994,-0.8660254037844387,3,0,0.3088235294117647,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.6150121065375302,0.42130750605326883
2024-11-21 11:00:00+00:00,0.6682808716707022,0.258819045102521,-0.9659258262890682,3,0,0.2941176470588235,0.3088235294117647,0.0,0.0,0.0,0.0,0.0,0.6464891041162227,0.42130750605326883
2024-11-21 12:00:00+00:00,0.6368038740920097,1.2246467991473532e-16,-1.0,3,0,0.32352941176470584,0.2941176470588235,0.0,0.0,0.0,0.0,0.0,0.6682808716707022,0.42130750605326883
2024-11-21 13:00:00+00:00,0.5351089588377724,-0.2588190451025208,-0.9659258262890683,3,0,0.4117647058823529,0.32352941176470584,0.0,0.0,0.0,0.0,0.0,0.6368038740920097,0.42130750605326883
2024-11-21 14:00:00+00:00,0.44309927360774815,-0.4999999999999997,-0.8660254037844388,3,0,0.4852941176470589,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.5351089588377724,0.42130750605326883
2024-11-21 15:00:00+00:00,0.5351089588377724,-0.7071067811865471,-0.7071067811865479,3,0,0.42647058823529416,0.4852941176470589,0.0,0.0,0.0,0.0,0.0,0.44309927360774815,0.42130750605326883
2024-11-21 16:00:00+00:00,0.4939467312348669,-0.8660254037844385,-0.5000000000000004,3,0,0.4558823529411765,0.42647058823529416,0.0,0.0,0.0,0.0,0.0,0.5351089588377724,0.42130750605326883
2024-11-21 17:00:00+00:00,0.4576271186440678,-0.9659258262890683,-0.25881904510252063,3,0,0.4852941176470589,0.4558823529411765,0.0,0.0,0.0,0.0,0.0,0.4939467312348669,0.42130750605326883
2024-11-21 18:00:00+00:00,0.486682808716707,-1.0,-1.8369701987210297e-16,3,0,0.4558823529411765,0.4852941176470589,0.0,0.0,0.0,0.0,0.0,0.4576271186440678,0.4019370460048426
2024-11-21 19:00:00+00:00,0.513317191283293,-0.9659258262890684,0.2588190451025203,3,0,0.4411764705882353,0.4558823529411765,0.0,0.0,0.0,0.0,0.0,0.486682808716707,0.4067796610169492
2024-11-21 20:00:00+00:00,0.5157384987893462,-0.8660254037844386,0.5000000000000001,3,0,0.4411764705882353,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.513317191283293,0.3922518159806295
2024-11-21 21:00:00+00:00,0.5036319612590799,-0.7071067811865477,0.7071067811865474,3,0,0.4411764705882353,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.5157384987893462,0.36077481840193704
2024-11-21 22:00:00+00:00,0.49878934624697335,-0.5000000000000004,0.8660254037844384,3,0,0.4411764705882353,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.5036319612590799,0.3414043583535109
2024-11-21 23:00:00+00:00,0.41888619854721554,-0.25881904510252157,0.9659258262890681,3,0,0.4852941176470589,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.49878934624697335,0.35108958837772397
2024-11-22 00:00:00+00:00,0.3995157384987894,0.0,1.0,4,0,0.5147058823529411,0.4852941176470589,0.0,0.0,0.0,0.0,0.0,0.41888619854721554,0.33656174334140443
2024-11-22 01:00:00+00:00,0.423728813559322,0.25881904510252074,0.9659258262890683,4,0,0.5,0.5147058823529411,0.0,0.0,0.0,0.0,0.0,0.3995157384987894,0.3438256658595642
2024-11-22 02:00:00+00:00,0.4043583535108959,0.49999999999999994,0.8660254037844387,4,0,0.5147058823529411,0.5,0.0,0.0,0.0,0.0,0.0,0.423728813559322,0.35108958837772397
2024-11-22 03:00:00+00:00,0.4067796610169492,0.7071067811865476,0.7071067811865476,4,0,0.5147058823529411,0.5147058823529411,0.0,0.0,0.0,0.0,0.0,0.4043583535108959,0.36077481840193704
2024-11-22 04:00:00+00:00,0.3946731234866828,0.8660254037844386,0.5000000000000001,4,0,0.5147058823529411,0.5147058823529411,0.0,0.0,0.0,0.0,0.0,0.4067796610169492,0.35593220338983056
2024-11-22 05:00:00+00:00,0.44794188861985473,0.9659258262890683,0.25881904510252074,4,0,0.47058823529411764,0.5147058823529411,0.0,0.0,0.0,0.0,0.0,0.3946731234866828,0.4092009685230025
2024-11-22 06:00:00+00:00,0.5472154963680388,1.0,6.123233995736766e-17,4,0,0.38235294117647056,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.44794188861985473,0.4818401937046005
2024-11-22 07:00:00+00:00,0.5375302663438256,0.9659258262890683,-0.25881904510252063,4,0,0.38235294117647056,0.38235294117647056,0.0,0.0,0.0,0.0,0.0,0.5472154963680388,0.5230024213075061
2024-11-22 08:00:00+00:00,0.5230024213075061,0.8660254037844387,-0.4999999999999998,4,0,0.3970588235294118,0.38235294117647056,0.0,0.0,0.0,0.0,0.0,0.5375302663438256,0.5811138014527845
2024-11-22 09:00:00+00:00,0.4842615012106537,0.7071067811865476,-0.7071067811865475,4,0,0.4117647058823529,0.3970588235294118,0.0,0.0,0.0,0.0,0.0,0.5230024213075061,0.6150121065375302
2024-11-22 10:00:00+00:00,0.5012106537530266,0.49999999999999994,-0.8660254037844387,4,0,0.3970588235294118,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.4842615012106537,0.6464891041162227
2024-11-22 11:00:00+00:00,0.5617433414043583,0.258819045102521,-0.9659258262890682,4,0,0.3529411764705882,0.3970588235294118,0.0,0.0,0.0,0.0,0.0,0.5012106537530266,0.6682808716707022
2024-11-22 12:00:00+00:00,0.4939467312348669,1.2246467991473532e-16,-1.0,4,0,0.4117647058823529,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.5617433414043583,0.6368038740920097
