datetime,carbon_norm,hour_sin,hour_cos,day_of_week,is_weekend,renewable_pct_norm,renewable_lag_1_norm,renewable_lag_24_norm,wind_norm,wind_lag_1_norm,wind_lag_6_norm,wind_lag_12_norm,wind_lag_24_norm,solar_norm,solar_lag_1_norm,solar_lag_12_norm,solar_lag_24_norm,coal_norm,gas_norm,fossil_pct_norm,carbon_lag_1_norm,carbon_lag_6_norm,carbon_lag_12_norm,carbon_lag_24_norm,carbon_lag_48_norm,carbon_rolling_mean_6_norm,carbon_rolling_mean_24_norm,carbon_rolling_std_24_norm,wind_rolling_mean_12_norm,wind_rolling_std_12_norm,renewable_rolling_mean_12_norm,carbon_diff_1_norm,carbon_diff_24_norm,wind_diff_1_norm,carbon_trend_up_24
2024-11-20 17:00:00+00:00,0.5361010830324909,-0.9659258262890683,-0.25881904510252063,2,0,0.463768115942029,0.463768115942029,0.463768115942029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5361010830324909,0.5361010830324909,0.5361010830324909,0.5361010830324909,0.5361010830324909,0.5469767441860466,0.6103303195774774,0.0,0.0,0.0,0.46768060836501907,0.48056537102473496,0.5035377358490566,0.0,0
2024-11-20 18:00:00+00:00,0.5379061371841155,-1.0,-1.8369701987210297e-16,2,0,0.44927536231884063,0.463768115942029,0.463768115942029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5361010830324909,0.5361010830324909,0.5361010830324909,0.5361010830324909,0.5361010830324909,0.5479069767441861,0.6114045295855339,0.0036613202346176734,0.0,0.0,0.4600760456273764,0.4840989399293286,0.5035377358490566,0.0,1
2024-11-20 19:00:00+00:00,0.5649819494584838,-0.9659258262890684,0.2588190451025203,2,0,0.43478260869565216,0.44927536231884063,0.463768115942029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5379061371841155,0.5361010830324909,0.5361010830324909,0.5361010830324909,0.5361010830324909,0.5575193798449614,0.6225046996687853,0.04640882870289093,0.0,0.0,0.4524714828897339,0.5335689045936396,0.5035377358490566,0.0,1
2024-11-20 20:00:00+00:00,0.575812274368231,-0.8660254037844386,0.5000000000000001,2,0,0.43478260869565216,0.43478260869565216,0.463768115942029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5649819494584838,0.5361010830324909,0.5361010830324909,0.5361010830324909,0.5361010830324909,0.5651162790697675,0.6312774147345805,0.056779982735390123,0.0,0.0,0.44866920152091255,0.5017667844522968,0.5035377358490566,0.0,1
2024-11-20 21:00:00+00:00,0.5848375451263538,-0.7071067811865477,0.7071067811865474,2,0,0.44927536231884063,0.43478260869565216,0.463768115942029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575812274368231,0.5361010830324909,0.5361010830324909,0.5361010830324909,0.5361010830324909,0.5715348837209303,0.638689463790171,0.06335247902497572,0.0,0.0,0.44942965779467675,0.49823321554770317,0.5035377358490566,0.0,1
2024-11-20 22:00:00+00:00,0.5866425992779783,-0.5000000000000004,0.8660254037844384,2,0,0.463768115942029,0.44927536231884063,0.463768115942029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5848375451263538,0.5361010830324909,0.5361010830324909,0.5361010830324909,0.5361010830324909,0.576124031007752,0.6439888998299168,0.06472706098361684,0.0,0.0,0.4524714828897339,0.4840989399293286,0.5035377358490566,0.0,1
2024-11-20 23:00:00+00:00,0.5812274368231046,-0.25881904510252157,0.9659258262890681,2,0,0.463768115942029,0.463768115942029,0.463768115942029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5866425992779783,0.5361010830324909,0.5361010830324909,0.5361010830324909,0.5361010830324909,0.583875968992248,0.6468534598514009,0.06184633531724747,0.0,0.0,0.45464421510048897,0.469964664310954,0.5035377358490566,0.0,1
2024-11-21 00:00:00+00:00,0.5541516245487365,0.0,1.0,3,0,0.4927536231884058,0.463768115942029,0.463768115942029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5812274368231046,0.5379061371841155,0.5361010830324909,0.5361010830324909,0.5361010830324909,0.5866666666666667,0.6449735923373019,0.058675033265035946,0.0,0.0,0.4600760456273764,0.4275618374558304,0.5035377358490566,0.0,0
2024-11-21 01:00:00+00:00,0.5288808664259927,0.25881904510252074,0.9659258262890683,3,0,0.5072463768115942,0.4927536231884058,0.463768115942029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5541516245487365,0.5649819494584838,0.5361010830324909,0.5361010830324909,0.5361010830324909,0.5804651162790698,0.6401694864679379,0.06495332986900151,0.0,0.0,0.4659907055344317,0.431095406360424,0.5035377358490566,0.0,0
2024-11-21 02:00:00+00:00,0.5108303249097472,0.49999999999999994,0.8660254037844387,3,0,0.5072463768115942,0.5072463768115942,0.463768115942029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5288808664259927,0.575812274368231,0.5361010830324909,0.5361010830324909,0.5361010830324909,0.5693023255813954,0.6341777817563334,0.07639019031550857,0.0,0.0,0.4707224334600761,0.44522968197879853,0.5035377358490566,0.0,0
