datetime,carbon_norm,hour_sin,hour_cos,day_of_week,is_weekend,renewable_pct_norm,renewable_lag_1_norm,renewable_lag_24_norm,wind_norm,wind_lag_1_norm,wind_lag_6_norm,wind_lag_12_norm,wind_lag_24_norm,solar_norm,solar_lag_1_norm,solar_lag_12_norm,solar_lag_24_norm,coal_norm,gas_norm,fossil_pct_norm,carbon_lag_1_norm,carbon_lag_6_norm,carbon_lag_12_norm,carbon_lag_24_norm,carbon_lag_48_norm,carbon_rolling_mean_6_norm,carbon_rolling_mean_24_norm,carbon_rolling_std_24_norm,wind_rolling_mean_12_norm,wind_rolling_std_12_norm,renewable_rolling_mean_12_norm,carbon_diff_1_norm,carbon_diff_24_norm,wind_diff_1_norm,carbon_trend_up_24
2024-11-20 17:00:00+00:00,0.42130750605326883,-0.9659258262890683,-0.25881904510252063,2,0,0.5147058823529411,0.5147058823529411,0.5147058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42130750605326883,0.42130750605326883,0.42130750605326883,0.42130750605326883,0.42130750605326883,0.44545849630595397,0.49583074051026754,0.0,0.0,0.0,0.45519203413940257,0.5363636363636364,0.5,0.0,0
2024-11-20 18:00:00+00:00,0.4019370460048426,-1.0,-1.8369701987210297e-16,2,0,0.5294117647058824,0.5147058823529411,0.5147058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42130750605326883,0.42130750605326883,0.42130750605326883,0.42130750605326883,0.42130750605326883,0.43502824858757067,0.4838830118232732,0.06393317379722774,0.0,0.0,0.4637268847795163,0.5,0.5,0.0,0
2024-11-20 19:00:00+00:00,0.4067796610169492,-0.9659258262890684,0.2588190451025203,2,0,0.5294117647058824,0.5294117647058824,0.5147058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4019370460048426,0.42130750605326883,0.42130750605326883,0.42130750605326883,0.42130750605326883,0.4332898739678401,0.4818917237087741,0.04705354186687442,0.0,0.0,0.4665718349928877,0.5454545454545454,0.5,0.0,0
2024-11-20 20:00:00+00:00,0.3922518159806295,-0.8660254037844386,0.5000000000000001,2,0,0.5294117647058824,0.5294117647058824,0.5147058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4067796610169492,0.42130750605326883,0.42130750605326883,0.42130750605326883,0.42130750605326883,0.428509343763581,0.47641568139390167,0.05650947591849731,0.0,0.0,0.46799431009957326,0.5090909090909091,0.5,0.0,0
2024-11-20 21:00:00+00:00,0.36077481840193704,-0.7071067811865477,0.7071067811865474,2,0,0.5588235294117647,0.5294117647058824,0.5147058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3922518159806295,0.42130750605326883,0.42130750605326883,0.42130750605326883,0.42130750605326883,0.4188613646240766,0.4653640323584318,0.10553815987413413,0.0,0.0,0.4756756756756756,0.4772727272727273,0.5,0.0,0
2024-11-20 22:00:00+00:00,0.3414043583535109,-0.5000000000000004,0.8660254037844384,2,0,0.5588235294117647,0.5588235294117647,0.5147058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36077481840193704,0.42130750605326883,0.42130750605326883,0.42130750605326883,0.42130750605326883,0.4089526292916123,0.4540136901057872,0.14134148490042356,0.0,0.0,0.48079658605974396,0.5,0.5,0.0,0
2024-11-20 23:00:00+00:00,0.35108958837772397,-0.25881904510252157,0.9659258262890681,2,0,0.5588235294117647,0.5588235294117647,0.5147058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3414043583535109,0.42130750605326883,0.42130750605326883,0.42130750605326883,0.42130750605326883,0.3963494132985658,0.4476131211663259,0.14406090513328343,0.0,0.0,0.48445437919122114,0.5545454545454546,0.5,0.0,0
2024-11-21 00:00:00+00:00,0.33656174334140443,0.0,1.0,3,0,0.5735294117647058,0.5588235294117647,0.5147058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35108958837772397,0.4019370460048426,0.42130750605326883,0.42130750605326883,0.42130750605326883,0.3846153846153846,0.4405724953329184,0.15318729221815883,0.0,0.0,0.4893314366998577,0.5090909090909091,0.5,0.0,0
2024-11-21 01:00:00+00:00,0.3438256658595642,0.25881904510252074,0.9659258262890683,3,0,0.5735294117647058,0.5735294117647058,0.5147058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33656174334140443,0.4067796610169492,0.42130750605326883,0.42130750605326883,0.42130750605326883,0.37331594958713604,0.4360920970752955,0.15205144882092556,0.0,0.0,0.49312470365101946,0.55,0.5,0.0,0
2024-11-21 02:00:00+00:00,0.35108958837772397,0.49999999999999994,0.8660254037844387,3,0,0.5588235294117647,0.5735294117647058,0.5147058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3438256658595642,0.3922518159806295,0.42130750605326883,0.42130750605326883,0.42130750605326883,0.3659278574532812,0.4334038581207218,0.1469198074389673,0.0,0.0,0.4944523470839258,0.55,0.5,0.0,0
